,ar2_stationary3,ar2_stationary4,ar2_ent_rate3,ar2_ent_rate4,ar2_ent_rate3_5_jump,ar2_ent_rate4_5_jump,arma_stationary3,arma_stationary4,arma_ent_rate3,arma_ent_rate4,arma_ent_rate3_5_jump,arma_ent_rate4_5_jump,multifractal_stationary3,multifractal_stationary4,multifractal_ent_rate3,multifractal_ent_rate4,multifractal_ent_rate3_5_jump,multifractal_ent_rate4_5_jump,random_walk_stationary3,random_walk_stationary4,random_walk_ent_rate3,random_walk_ent_rate4,random_walk_ent_rate3_5_jump,random_walk_ent_rate4_5_jump
31,2.558009559453954,4.487142553402624,1.5231768404444483,1.8793195255176083,2.598987417981712,4.917905573311485,0.0013310071285243007,0.9926876062572434,2.1541354172676304,4.3939223965244425,1.9565223418603344,10.338359623605864,2.510207192473179,4.337389825194132,1.4922652039576851,1.85170682356262,2.6209540253522547,5.437664515324761,2.510207192473179,4.337389825194132,1.4922652039576851,1.85170682356262,2.6209540253522547,5.437664515324761
32,0.06298392401809706,0.08884110326126254,0.3932323462086571,2.485746803766841,1.733799373089233,7.978199854061628,0.023055872608356138,0.001955587763333721,1.2939509364543986,3.8208020839342987,0.1712931217820675,9.480159547735873,2.514602177603123,4.326521284343891,1.4849466684055972,1.8177031672874524,2.620024544123569,5.468298460570004,2.514602177603123,4.326521284343891,1.4849466684055972,1.8177031672874524,2.620024544123569,5.468298460570004
33,0.09715768867525282,0.012104970199822481,0.8618872341048919,2.865768794820819,2.625819213056295,9.900597523567033,0.11592446805421609,0.11991942372523713,0.8926505839615527,2.6013583465778973,0.7062800760914698,7.441102542786096,2.499196557136835,4.271383094759827,1.4875151525669368,1.8194235993118717,2.624467702039642,5.650885515433556,2.499196557136835,4.271383094759827,1.4875151525669368,1.8194235993118717,2.624467702039642,5.650885515433556
34,0.0005070614623108293,0.00037810819492749325,1.3899637755765923,3.6297657848408824,1.837125949365858,10.544047220903034,0.0013310071285243007,0.9926876062572434,2.1541354172676304,4.3939223965244425,1.9565223418603344,10.338359623605864,2.4984561276649915,4.285519734344719,1.486195593217282,1.8100715341542495,2.6258184280971704,5.62250672712937,2.4984561276649915,4.285519734344719,1.486195593217282,1.8100715341542495,2.6258184280971704,5.62250672712937
35,0.2577471174498036,0.40053187232561993,1.065767380851446,1.867074415929475,1.857552494606159,10.273510545633213,0.023055872608356138,0.0019555877633335604,1.2939509364543986,3.820802083934299,0.17129312178206796,9.48015954773586,2.4953787476139158,4.257034022574961,1.4691529239489056,1.780396880057637,2.625675197134238,5.7160459522995035,2.4953787476139158,4.257034022574961,1.4691529239489056,1.780396880057637,2.625675197134238,5.7160459522995035
36,2.575196014104394,4.543683203836519,1.509776183475879,1.886709137781716,2.590150859577826,4.718664036740175,0.023055872608356138,0.0019555877633335604,1.2939509364543986,3.820802083934299,0.17129312178206796,9.48015954773586,2.5062138175759654,4.307462663179928,1.4833425767436348,1.834816726329215,2.6224306210124757,5.533794416471226,2.5062138175759654,4.307462663179928,1.4833425767436348,1.834816726329215,2.6224306210124757,5.533794416471226
37,2.8211511853249013e-14,0.01747364447620234,1.2924812503605776,4.011842188131013,0.15488269434212795,10.631725228257146,0.0013310071285243007,0.9926876062572434,2.1541354172676304,4.3939223965244425,1.9565223418603344,10.338359623605864,2.516180277064259,4.361379165226275,1.5004660452658258,1.8165620423369253,2.618668633797105,5.364042490474567,2.516180277064259,4.361379165226275,1.5004660452658258,1.8165620423369253,2.618668633797105,5.364042490474567
38,2.821151185324902e-14,0.0174736444762024,1.292481250360578,4.011842188131013,0.1548826943421275,10.631725228257146,1.2476666540184767e-22,0.0019555877633337247,0.861654166907052,3.8208020839342978,0.03930739246971954,9.480159547735882,2.4989500792260664,4.296654339166652,1.4602074612628488,1.8052178545441728,2.6214495045488286,5.568303069750117,2.4989500792260664,4.296654339166652,1.4602074612628488,1.8052178545441728,2.6214495045488286,5.568303069750117
39,2.821151185324902e-14,0.0174736444762024,1.292481250360578,4.011842188131013,0.1548826943421275,10.631725228257146,0.05357998762436308,0.0018300882545768714,0.8661266724690948,3.9386936658393736,0.07288117112883895,11.249292050786163,2.48369945350696,4.262355770078035,1.4722552143902206,1.7970614044927253,2.6299159355014234,5.70004414280338,2.48369945350696,4.262355770078035,1.4722552143902206,1.7970614044927253,2.6299159355014234,5.70004414280338
40,0.19619985158880976,0.26063615979424154,0.7857831598201511,3.0949110527520567,0.483027155034993,10.866374614298971,0.00133100712852398,0.9926876062572436,2.15413541726763,4.3939223965244425,1.9565223418603335,10.338359623605859,2.491016086900915,4.294184136487221,1.4688688948643436,1.8422555674736065,2.6293219089686155,5.599729076686135,2.491016086900915,4.294184136487221,1.4688688948643436,1.8422555674736065,2.6293219089686155,5.599729076686135
